Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
63,38,19,93128,2,1.6,1,0,0,0,0,0,1
53,30,112,91387,4,2.2,3,117,0,0,0,0,1
45,16,97,94842,2,2.9,1,0,0,0,0,1,0
54,22,36,90413,1,2.0,3,0,0,0,0,0,1
40,11,52,96047,3,0.3,2,140,0,0,0,1,1
45,16,48,90608,4,1.3,3,0,0,1,0,1,1
49,14,57,91742,4,2.9,2,0,0,0,0,1,1
47,30,54,92306,3,0.4,1,0,0,0,0,1,0
36,19,47,91771,2,1.7,1,0,0,0,0,1,1
63,34,90,92292,4,1.6,1,0,0,0,0,1,1
59,37,181,91749,1,3.2,3,0,0,0,0,1,1
51,32,50,96171,3,2.8,1,0,0,0,0,1,1
40,20,198,91091,4,8.3,2,0,0,0,1,1,1
38,6,78,93518,1,2.5,3,0,0,0,0,0,1
39,13,51,94296,1,3.6,2,0,0,0,0,0,1
27,2,88,94759,3,0.4,1,0,0,0,0,1,1
65,41,178,94357,2,3.6,3,383,0,0,0,1,1
49,26,90,92786,3,0.2,1,322,0,0,0,1,0
25,2,32,95045,4,2.8,2,0,0,0,0,1,0
48,23,32,94291,1,2.8,3,124,0,0,0,0,0
57,34,118,94727,3,2.8,2,0,0,0,0,0,1
53,18,20,90316,1,2.7,1,177,0,0,0,1,0
55,23,110,92201,1,2.7,1,0,0,0,0,1,1
30,4,98,94872,2,2.3,1,0,0,0,0,1,1
50,21,75,94905,4,6.4,3,0,0,0,0,1,1
55,25,53,95013,4,3.1,3,122,0,0,0,1,1
55,26,58,91794,1,0.5,1,0,0,0,0,1,0
54,23,63,90334,2,3.2,1,0,0,0,0,1,0
37,10,91,94995,1,2.7,3,0,1,0,1,1,1
59,31,85,94859,1,2.4,2,0,0,0,0,0,1
48,18,32,92280,4,2.3,2,118,0,0,0,0,1
50,22,15,92900,4,0.3,2,0,0,0,0,0,1
27,4,136,94801,2,5.3,1,0,0,0,0,0,1
34,15,77,92062,1,1.6,1,0,0,0,0,1,1
64,38,54,94369,2,3.6,1,0,0,0,0,1,0
45,15,49,94153,1,2.3,1,0,0,0,0,1,1
64,38,61,95965,1,2.6,1,0,0,0,0,1,1
26,0,102,92242,3,2.3,2,0,0,1,0,0,1
56,31,170,92297,2,4.6,1,0,0,0,0,1,1
64,39,164,93200,2,6.6,1,398,1,0,0,1,1
47,22,32,94158,4,1.8,2,0,0,0,0,1,1
55,26,189,94157,1,0.3,1,277,0,0,0,1,1
33,3,71,92055,4,0.3,1,0,0,0,0,0,1
41,13,34,92696,1,2.8,2,0,0,0,0,0,1
55,26,176,93419,4,2.6,1,0,1,0,0,1,1
50,26,31,91574,1,1.2,2,0,0,0,0,0,1
51,24,99,94317,3,2.4,2,312,0,0,0,0,1
47,18,28,95150,2,0.8,1,162,0,0,0,1,1
30,8,57,90237,3,3.0,2,205,0,0,0,0,0
60,32,54,94994,1,2.8,1,0,0,0,0,0,1
50,33,82,92909,3,0.8,1,0,0,1,0,1,0
53,27,196,92535,1,2.3,3,0,0,0,0,1,1
45,23,104,92893,2,3.0,1,335,0,0,0,0,1
32,16,14,92047,3,4.6,1,175,0,0,0,1,1
43,18,181,90212,2,7.3,3,0,1,0,1,0,1
59,33,185,92105,2,0.5,1,0,0,0,0,1,0
39,6,99,94878,3,3.1,3,0,0,0,0,1,1
56,33,17,94691,3,0.7,3,184,0,0,0,0,1
67,42,66,94877,1,3.5,3,0,0,0,0,1,1
53,29,113,94938,3,2.9,2,0,0,0,0,0,1
53,22,119,95173,2,3.2,2,0,0,0,0,0,0
50,23,51,91696,1,0.4,1,0,0,0,0,1,1
28,1,31,94193,4,2.2,1,0,0,1,0,1,1
43,23,38,95158,3,1.9,2,0,0,0,1,1,1
33,8,195,93266,1,9.4,1,181,0,0,0,1,0
62,40,87,94924,3,3.1,2,0,0,0,0,1,1
26,2,14,93473,4,1.5,3,0,0,0,0,1,1
63,37,25,90364,1,1.9,2,0,0,0,0,0,1
29,8,153,94340,1,5.1,2,226,0,0,0,1,0
55,33,86,93436,2,2.6,1,0,0,0,0,1,0
47,24,110,91408,1,1.2,1,0,0,0,0,1,1
52,24,25,94125,2,2.7,3,0,0,0,0,0,0
46,24,36,90307,3,2.8,2,0,0,0,0,1,1
38,9,122,90121,1,3.1,1,0,0,0,0,1,1
40,7,95,95071,2,2.7,1,0,0,0,0,1,1
28,1,91,94122,3,1.3,2,0,0,1,0,0,1
60,35,32,93159,1,0.0,3,0,0,0,0,0,1
27,3,17,95088,1,0.2,1,0,0,0,0,1,1
28,15,215,95021,3,2.7,2,439,1,0,1,0,1
58,34,174,93578,2,8.8,1,325,1,0,1,1,1
49,20,151,94706,4,0.9,1,0,0,0,0,1,0
33,10,30,94187,4,2.7,3,144,0,0,0,0,1
27,1,66,94725,3,1.6,2,301,0,0,0,0,1
58,40,108,92882,2,2.5,2,0,0,0,0,0,1
38,17,180,96032,2,0.3,1,0,0,0,0,1,1
64,41,149,93584,1,7.3,1,190,0,0,0,1,1
50,30,98,93353,1,2.4,2,0,0,0,0,1,1
27,4,150,92231,2,4.4,3,321,1,0,0,0,1
41,15,29,94623,1,2.3,2,0,0,0,0,0,1
47,18,21,95930,2,2.7,1,0,0,0,0,0,1
57,26,55,94775,4,0.7,2,0,0,0,0,0,1
36,8,62,94877,3,3.5,3,0,0,0,0,0,1
64,36,88,92993,1,1.5,1,0,0,0,0,1,1
49,30,58,95691,1,4.3,1,122,0,0,0,1,0
32,2,171,91600,4,5.9,1,0,0,0,0,1,1
27,-1,76,94823,2,1.0,3,0,0,0,0,0,1
43,24,200,94680,1,8.3,2,0,1,0,0,1,1
34,5,45,95278,4,2.1,1,0,0,0,0,1,0
56,18,27,94237,1,2.3,3,0,0,0,0,1,1
41,8,48,92945,4,0.9,1,0,0,0,0,1,1
30,13,42,93244,1,6.5,1,0,0,0,0,1,0
59,31,65,92687,4,3.7,2,0,0,0,0,0,1
46,28,31,90371,4,0.0,3,0,0,0,0,1,0
33,6,54,92982,2,3.7,1,0,0,0,0,1,1
44,22,83,95129,4,2.5,2,140,0,0,0,1,1
64,39,104,92312,1,3.8,2,179,0,0,0,0,1
50,24,28,94997,3,2.2,1,0,0,0,0,1,1
56,25,25,92180,2,2.0,1,187,0,0,0,0,1
58,34,186,94697,1,9.4,1,373,0,1,1,1,1
29,8,191,91338,2,0.4,1,291,1,0,0,1,0
37,13,17,94946,4,1.0,3,100,0,0,1,1,1
35,12,86,92109,4,2.7,1,242,0,1,1,1,1
53,24,31,94607,4,1.5,3,0,0,0,0,1,0
29,7,23,92321,1,2.8,1,0,0,0,0,1,0
32,9,168,91577,4,5.8,3,0,1,0,1,1,1
50,23,53,95066,1,0.3,1,169,0,1,0,1,1
56,25,102,90274,1,3.4,1,0,0,0,0,0,1
55,21,157,93428,2,4.7,3,379,0,0,1,1,1
26,0,20,90303,4,1.4,1,0,0,1,0,1,1
52,30,48,95088,3,2.7,3,177,0,0,0,0,1
31,10,106,95013,2,2.8,3,0,1,1,1,1,1
62,34,105,92077,2,2.3,3,0,0,0,0,1,1
33,7,57,90481,1,0.7,2,0,0,0,0,0,1
53,35,205,93206,2,7.9,1,0,1,0,0,0,0
44,30,170,94046,2,2.7,3,0,0,0,0,1,1
47,21,116,94945,1,0.4,3,0,0,0,0,0,0
50,26,36,91666,4,3.7,3,173,0,0,0,0,0
61,39,56,94274,3,5.0,2,0,0,0,0,1,1
42,21,122,93130,1,1.2,3,0,0,0,0,0,1
56,32,203,91898,2,1.5,1,0,0,0,0,1,1
42,8,100,91372,2,1.0,3,0,0,0,0,0,1
45,23,38,93301,2,3.2,1,0,0,0,0,0,1
33,8,78,95385,2,0.0,3,0,0,0,0,0,0
43,6,36,90315,4,5.6,1,134,0,0,0,1,0
38,5,71,94127,3,1.7,1,0,0,0,1,1,1
36,4,136,90449,1,0.2,1,164,0,0,0,0,0
34,18,99,92277,3,4.9,2,0,0,0,0,0,1
62,39,113,91601,4,2.7,2,0,0,1,0,0,0
59,28,111,94262,4,3.7,2,0,0,0,0,1,1
34,7,77,95536,1,2.5,3,0,0,0,0,1,1
44,28,115,94387,1,3.8,1,0,0,0,0,1,1
52,30,51,90554,1,3.1,1,0,0,0,0,1,1
