age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,Private,134427,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
28,Private,421441,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
25,Private,194446,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K.
43,Private,138899,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
21,Local-gov,127001,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
39,Private,218312,HS-grad,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
38,Private,381439,12th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
41,Private,303664,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,55,United-States,<=50K
26,Private,71270,7th-8th,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
34,Private,338940,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
32,Self-emp-not-inc,48440,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,325456,9th,Never-married,Sales,Own-child,White,Female,0,0,60,United-States,<=50K
51,Self-emp-not-inc,343305,Masters,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,66,United-States,<=50K
40,?,414175,11th,Separated,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K.
43,Private,349937,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
26,Private,219660,9th,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
30,Private,213336,12th,Never-married,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K.
30,Private,226465,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
56,Private,122120,HS-grad,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K
29,Private,133415,HS-grad,Married-civ-spouse,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
21,Private,339938,12th,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,15157,0,55,United-States,<=50K
36,Private,229029,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K.
34,Private,217298,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
23,Private,124783,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K.
24,Private,129238,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,<=50K
50,Private,148288,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
72,Self-emp-not-inc,219596,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
18,Private,268950,HS-grad,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
28,Private,180278,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
59,Self-emp-inc,202798,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,>50K
26,Self-emp-inc,242552,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
36,Private,402885,Some-college,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
42,Private,179255,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,134036,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Germany,<=50K
22,Private,122369,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
43,Private,417904,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K.
40,Private,301951,Masters,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,40,United-States,>50K
18,Self-emp-not-inc,202337,Some-college,Never-married,Sales,Own-child,White,Male,0,0,16,United-States,<=50K
28,Local-gov,221719,10th,Never-married,Adm-clerical,Other-relative,White,Male,0,0,84,United-States,<=50K
66,Private,202774,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K.
61,Private,225021,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,68,United-States,>50K
30,Private,125975,7th-8th,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
18,Private,231781,Some-college,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,0,0,17,United-States,<=50K
50,Private,73478,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K.
21,Private,213949,10th,Never-married,Exec-managerial,Other-relative,Black,Male,0,0,75,United-States,<=50K
65,?,329358,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
35,Private,131170,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
56,Self-emp-not-inc,152769,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,56,United-States,>50K
52,Private,376108,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
30,Self-emp-inc,249321,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,<=50K
32,Private,201084,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
36,Private,123656,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
19,Private,72321,11th,Never-married,Handlers-cleaners,Other-relative,Other,Male,0,0,14,United-States,<=50K
35,Private,224321,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
24,Private,413963,Some-college,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
31,Private,71015,7th-8th,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,Private,119066,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,189640,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
67,Private,316247,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
56,?,173470,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
50,?,35586,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
22,Private,393135,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
58,Private,135673,Bachelors,Widowed,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
45,Private,84288,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,98,United-States,<=50K.
45,Private,209511,Assoc-voc,Married-civ-spouse,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K.
64,Private,98536,Masters,Married-civ-spouse,Protective-serv,Wife,White,Male,7527,2091,24,United-States,>50K.
24,Private,412716,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
44,Private,72895,Masters,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
51,Private,149377,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,7061,1951,40,United-States,>50K.
68,Private,224043,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
68,Self-emp-inc,442297,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1984,64,United-States,>50K
26,Private,369137,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,16,United-States,<=50K
56,Private,197896,Bachelors,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,25,United-States,>50K.
30,Private,127615,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,31,United-States,>50K.
53,Private,94716,Some-college,Divorced,Sales,Not-in-family,White,Male,15288,0,26,United-States,<=50K
65,Private,213235,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,>50K
63,Private,195329,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,14450,0,40,Mexico,>50K
43,Private,215636,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,231171,HS-grad,Divorced,Other-service,Other-relative,White,Female,0,0,40,?,<=50K
20,Private,298646,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,56,United-States,<=50K
78,Local-gov,229873,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,8250,0,40,United-States,>50K
28,Private,116028,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
39,Private,242317,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
55,State-gov,220458,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,26,United-States,<=50K
67,Self-emp-not-inc,125439,HS-grad,Married-civ-spouse,Priv-house-serv,Unmarried,White,Female,14752,0,40,United-States,<=50K.
44,Private,529605,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K.
23,Private,214050,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
30,Private,234297,HS-grad,Never-married,Sales,Other-relative,White,Female,0,0,16,United-States,<=50K.
34,Private,206501,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
29,Federal-gov,318858,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,>50K.
62,Local-gov,361283,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,1896,40,United-States,<=50K
44,Private,109508,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,126640,Some-college,Never-married,?,Own-child,White,Male,0,0,26,United-States,<=50K
30,Local-gov,211975,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,231765,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
42,Private,350886,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K.
22,Private,129466,11th,Never-married,Sales,Unmarried,White,Female,0,0,56,United-States,<=50K
38,Private,533872,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
34,Private,378275,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
44,Private,350065,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,967,0,40,United-States,>50K.
26,Private,126368,Some-college,Never-married,Other-service,Unmarried,White,Female,0,0,32,?,<=50K
34,Federal-gov,194440,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,67,United-States,<=50K.
52,Private,386469,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,25,United-States,<=50K.
34,Private,119762,Some-college,Never-married,?,Other-relative,White,Male,0,0,56,United-States,<=50K
39,?,146049,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,14,United-States,<=50K.
44,?,207532,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,187369,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
35,Local-gov,98372,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,0,0,56,United-States,<=50K
48,Private,388461,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
57,Private,102746,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,93,United-States,>50K
29,Private,408064,7th-8th,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,15,United-States,<=50K.
23,Private,115101,Some-college,Separated,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,132929,Assoc-voc,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K.
35,Private,232938,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
36,Private,232675,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2163,40,United-States,>50K
67,Self-emp-not-inc,93341,Bachelors,Married-civ-spouse,?,Not-in-family,White,Male,0,0,50,United-States,>50K
42,Private,198798,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,96522,Bachelors,Never-married,Other-service,Own-child,White,Female,0,0,76,Cuba,<=50K
37,Private,174022,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
28,Self-emp-not-inc,192339,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K.
30,Private,130409,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
33,Private,400430,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,England,<=50K
63,Self-emp-inc,71298,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1900,61,United-States,>50K
31,Private,200382,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K.
25,Private,364312,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
56,Private,233683,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K.
30,?,504609,HS-grad,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,31673,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,Italy,<=50K
42,Private,128066,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,El-Salvador,>50K
42,Private,204157,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,>50K.
38,Private,191950,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
26,Private,97446,Assoc-acdm,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
21,Private,106403,Some-college,Never-married,?,Own-child,White,Female,0,0,12,United-States,<=50K
38,Private,122914,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,56,United-States,<=50K
48,Private,225058,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
35,Private,226340,7th-8th,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
50,Local-gov,105941,HS-grad,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,31,United-States,<=50K
27,Private,204411,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,233040,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,>50K
51,Private,229685,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,0,31,United-States,<=50K.
33,Private,224713,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Puerto-Rico,<=50K
21,Private,435542,12th,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,122967,1st-4th,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,<=50K
64,Self-emp-not-inc,193906,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,26,United-States,>50K
20,Private,326736,Assoc-voc,Never-married,Other-service,Own-child,White,Male,0,0,54,United-States,<=50K
28,Self-emp-not-inc,332594,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,14908,0,50,United-States,<=50K.
43,Private,215641,Bachelors,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
78,Private,235954,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,7923,1970,96,United-States,>50K
32,Private,315593,Some-college,Never-married,Sales,Own-child,White,Male,0,0,79,United-States,>50K.
52,Private,214482,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K.
51,Local-gov,185479,Doctorate,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
65,Private,129948,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
45,Self-emp-inc,138066,10th,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,Mexico,<=50K
38,Private,132056,7th-8th,Divorced,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
37,Private,371180,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,213647,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K.
20,Private,373479,11th,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
73,Local-gov,182532,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1923,60,United-States,>50K
26,Private,81044,HS-grad,Divorced,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
34,Private,138843,Assoc-acdm,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K.
26,Private,114941,Some-college,Never-married,Sales,Husband,White,Male,0,0,35,United-States,<=50K
19,Private,229101,10th,Never-married,Exec-managerial,Own-child,White,Female,0,0,31,United-States,<=50K
51,Private,215962,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
27,Private,173250,Some-college,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K.
48,Federal-gov,221031,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,14707,0,40,United-States,>50K
30,Federal-gov,194850,HS-grad,Widowed,Transport-moving,Own-child,Black,Female,0,0,40,United-States,<=50K
24,Private,230981,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
54,Private,214773,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,>50K
42,Private,230594,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
46,State-gov,231970,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,0,0,70,United-States,<=50K
19,Private,209367,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,122400,HS-grad,Divorced,Transport-moving,Unmarried,Black,Female,0,0,13,United-States,<=50K.
21,Private,203360,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Puerto-Rico,<=50K
25,Private,380493,Doctorate,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,25,Mexico,<=50K
21,Private,229871,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
53,Private,373380,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K.
27,Private,203921,Some-college,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K.
33,Private,411091,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,<=50K.
30,Local-gov,99684,Some-college,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Germany,<=50K.
26,Private,453668,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K.
55,Self-emp-not-inc,107296,12th,Married-spouse-absent,Other-service,Husband,Black,Male,0,0,20,El-Salvador,>50K
43,Private,143849,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K.
37,Private,218458,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
34,Local-gov,160767,Bachelors,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,11,United-States,<=50K
25,Private,346011,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,14934,0,79,United-States,<=50K
20,Private,132407,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,120266,11th,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,55,Mexico,<=50K
31,Federal-gov,82684,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,60,United-States,<=50K.
42,Private,235911,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K.
68,Local-gov,225618,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K.
38,Private,223362,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,196263,Some-college,Widowed,Sales,Not-in-family,Black,Female,0,0,55,Puerto-Rico,<=50K
23,Private,317505,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Cuba,>50K
35,Federal-gov,301266,HS-grad,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,81486,1st-4th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,56,?,<=50K.
52,Self-emp-not-inc,137737,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,15988,0,67,United-States,>50K
25,Private,225697,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K.
71,?,125761,Assoc-voc,Widowed,?,Unmarried,White,Female,0,0,30,United-States,<=50K
39,Private,359147,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,40,Mexico,<=50K.
57,Self-emp-inc,270887,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1874,24,United-States,>50K
19,Private,243185,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,31,United-States,<=50K
34,?,111694,7th-8th,Never-married,Other-service,Unmarried,White,Male,0,0,40,Mexico,<=50K
52,Self-emp-inc,179729,12th,Never-married,Exec-managerial,Own-child,White,Female,0,0,78,United-States,<=50K
67,?,150867,HS-grad,Widowed,?,Own-child,White,Female,0,0,10,United-States,>50K
70,Private,270334,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
39,Private,313974,11th,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,<=50K
67,Local-gov,218901,Doctorate,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
28,Private,369757,HS-grad,Never-married,?,Not-in-family,Black,Female,0,0,32,United-States,<=50K
34,Private,134897,HS-grad,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,Japan,<=50K
67,Self-emp-not-inc,233450,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K.
38,Private,411793,Masters,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
26,Private,202321,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K.
20,Private,437266,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,20,?,<=50K
38,Private,275696,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1912,40,United-States,>50K.
31,Self-emp-not-inc,152734,Some-college,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
41,Private,102984,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
39,Self-emp-inc,96256,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
29,Private,232160,12th,Never-married,Other-service,Not-in-family,White,Male,14669,0,40,United-States,<=50K.
30,Private,247051,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Philippines,<=50K
50,Local-gov,262099,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Guatemala,<=50K
40,Private,231515,HS-grad,Never-married,Other-service,Unmarried,White,Male,0,0,40,Philippines,<=50K.
31,Private,44807,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
34,Private,338002,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Female,7275,0,40,United-States,<=50K.
24,?,116966,10th,Married-civ-spouse,?,Own-child,White,Male,0,0,40,United-States,<=50K
49,Self-emp-not-inc,76413,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,61,United-States,<=50K
34,Private,99566,Bachelors,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,50,United-States,>50K
27,Private,220611,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,<=50K
53,Private,241874,Bachelors,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,>50K.
21,Private,245605,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Local-gov,39717,HS-grad,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K.
30,Self-emp-inc,354502,Assoc-voc,Never-married,Sales,Own-child,White,Male,0,0,31,South,<=50K
78,Self-emp-not-inc,144362,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1766,69,United-States,>50K
21,Private,66270,Some-college,Never-married,Sales,Own-child,White,Male,0,0,55,United-States,<=50K
34,Private,220467,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7034,0,40,United-States,<=50K
22,Private,442741,Assoc-voc,Divorced,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
48,State-gov,175263,Masters,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,79,United-States,<=50K.
60,Private,206992,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K.
43,Private,346377,Assoc-acdm,Married-civ-spouse,Other-service,Husband,Black,Male,14576,0,40,United-States,>50K
35,Private,192434,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
22,Private,184565,Assoc-voc,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,81,United-States,<=50K
40,Private,127344,HS-grad,Divorced,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
52,?,199221,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,67,United-States,>50K
26,Private,414671,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
22,Private,232023,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,21,?,<=50K
48,Private,377645,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K.
49,Local-gov,203899,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,<=50K
22,Private,441462,1st-4th,Never-married,Exec-managerial,Own-child,White,Male,14534,0,40,United-States,<=50K
69,Self-emp-not-inc,221492,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,8090,0,45,United-States,>50K
25,Private,241287,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K
38,Private,42247,11th,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,31,United-States,<=50K.
